单色点阵汉字库索引表
==========================================================================================
序号     字符   Unicode    偏移(像素区)      宽度     高度     行字节   
3357   愉    0x00006109   0x0001A3A0     16     16     2     
3358   渝    0x00006E1D   0x0001A3C0     16     16     2     
3359   渔    0x00006E14   0x0001A3E0     16     16     2     
3360   隅    0x00009685   0x0001A400     16     16     2     
3361   予    0x00004E88   0x0001A420     16     16     2     
3362   娱    0x00005A31   0x0001A440     16     16     2     
3363   雨    0x000096E8   0x0001A460     16     16     2     
3364   与    0x00004E0E   0x0001A480     16     16     2     
3365   屿    0x00005C7F   0x0001A4A0     16     16     2     
3366   禹    0x000079B9   0x0001A4C0     16     16     2     
3367   宇    0x00005B87   0x0001A4E0     16     16     2     
3368   语    0x00008BED   0x0001A500     16     16     2     
3369   羽    0x00007FBD   0x0001A520     16     16     2     
3370   玉    0x00007389   0x0001A540     16     16     2     
3371   域    0x000057DF   0x0001A560     16     16     2     
3372   芋    0x0000828B   0x0001A580     16     16     2     
3373   郁    0x000090C1   0x0001A5A0     16     16     2     
3374   吁    0x00005401   0x0001A5C0     16     16     2     
3375   遇    0x00009047   0x0001A5E0     16     16     2     
3376   喻    0x000055BB   0x0001A600     16     16     2     
3377   峪    0x00005CEA   0x0001A620     16     16     2     
3378   御    0x00005FA1   0x0001A640     16     16     2     
3379   愈    0x00006108   0x0001A660     16     16     2     
3380   欲    0x00006B32   0x0001A680     16     16     2     
3381   狱    0x000072F1   0x0001A6A0     16     16     2     
3382   育    0x000080B2   0x0001A6C0     16     16     2     
3383   誉    0x00008A89   0x0001A6E0     16     16     2     
3384   浴    0x00006D74   0x0001A700     16     16     2     
3385   寓    0x00005BD3   0x0001A720     16     16     2     
3386   裕    0x000088D5   0x0001A740     16     16     2     
3387   预    0x00009884   0x0001A760     16     16     2     
3388   豫    0x00008C6B   0x0001A780     16     16     2     
3389   驭    0x00009A6D   0x0001A7A0     16     16     2     
3390   鸳    0x00009E33   0x0001A7C0     16     16     2     
3391   渊    0x00006E0A   0x0001A7E0     16     16     2     
3392   冤    0x000051A4   0x0001A800     16     16     2     
3393   元    0x00005143   0x0001A820     16     16     2     
3394   垣    0x000057A3   0x0001A840     16     16     2     
3395   袁    0x00008881   0x0001A860     16     16     2     
3396   原    0x0000539F   0x0001A880     16     16     2     
3397   援    0x000063F4   0x0001A8A0     16     16     2     
3398   辕    0x00008F95   0x0001A8C0     16     16     2     
3399   园    0x000056ED   0x0001A8E0     16     16     2     
3400   员    0x00005458   0x0001A900     16     16     2     
3401   圆    0x00005706   0x0001A920     16     16     2     
3402   猿    0x0000733F   0x0001A940     16     16     2     
3403   源    0x00006E90   0x0001A960     16     16     2     
3404   缘    0x00007F18   0x0001A980     16     16     2     
3405   远    0x00008FDC   0x0001A9A0     16     16     2     
3406   苑    0x000082D1   0x0001A9C0     16     16     2     
3407   愿    0x0000613F   0x0001A9E0     16     16     2     
3408   怨    0x00006028   0x0001AA00     16     16     2     
3409   院    0x00009662   0x0001AA20     16     16     2     
3410   曰    0x000066F0   0x0001AA40     16     16     2     
3411   约    0x00007EA6   0x0001AA60     16     16     2     
3412   越    0x00008D8A   0x0001AA80     16     16     2     
3413   跃    0x00008DC3   0x0001AAA0     16     16     2     
3414   钥    0x000094A5   0x0001AAC0     16     16     2     
3415   岳    0x00005CB3   0x0001AAE0     16     16     2     
3416   粤    0x00007CA4   0x0001AB00     16     16     2     
3417   月    0x00006708   0x0001AB20     16     16     2     
3418   悦    0x000060A6   0x0001AB40     16     16     2     
3419   阅    0x00009605   0x0001AB60     16     16     2     
3420   耘    0x00008018   0x0001AB80     16     16     2     
3421   云    0x00004E91   0x0001ABA0     16     16     2     
3422   郧    0x000090E7   0x0001ABC0     16     16     2     
3423   匀    0x00005300   0x0001ABE0     16     16     2     
3424   陨    0x00009668   0x0001AC00     16     16     2     
3425   允    0x00005141   0x0001AC20     16     16     2     
3426   运    0x00008FD0   0x0001AC40     16     16     2     
3427   蕴    0x00008574   0x0001AC60     16     16     2     
3428   酝    0x0000915D   0x0001AC80     16     16     2     
3429   晕    0x00006655   0x0001ACA0     16     16     2     
3430   韵    0x000097F5   0x0001ACC0     16     16     2     
3431   孕    0x00005B55   0x0001ACE0     16     16     2     
3432   匝    0x0000531D   0x0001AD00     16     16     2     
3433   砸    0x00007838   0x0001AD20     16     16     2     
3434   杂    0x00006742   0x0001AD40     16     16     2     
3435   栽    0x0000683D   0x0001AD60     16     16     2     
3436   哉    0x000054C9   0x0001AD80     16     16     2     
3437   灾    0x0000707E   0x0001ADA0     16     16     2     
3438   宰    0x00005BB0   0x0001ADC0     16     16     2     
3439   载    0x00008F7D   0x0001ADE0     16     16     2     
3440   再    0x0000518D   0x0001AE00     16     16     2     
3441   在    0x00005728   0x0001AE20     16     16     2     
3442   咱    0x000054B1   0x0001AE40     16     16     2     
3443   攒    0x00006512   0x0001AE60     16     16     2     
3444   暂    0x00006682   0x0001AE80     16     16     2     
3445   赞    0x00008D5E   0x0001AEA0     16     16     2     
3446   赃    0x00008D43   0x0001AEC0     16     16     2     
3447   脏    0x0000810F   0x0001AEE0     16     16     2     
3448   葬    0x0000846C   0x0001AF00     16     16     2     
3449   遭    0x0000906D   0x0001AF20     16     16     2     
3450   糟    0x00007CDF   0x0001AF40     16     16     2     
3451   凿    0x000051FF   0x0001AF60     16     16     2     
3452   藻    0x000085FB   0x0001AF80     16     16     2     
3453   枣    0x000067A3   0x0001AFA0     16     16     2     
3454   早    0x000065E9   0x0001AFC0     16     16     2     
3455   澡    0x00006FA1   0x0001AFE0     16     16     2     
3456   蚤    0x000086A4   0x0001B000     16     16     2     
3457   躁    0x00008E81   0x0001B020     16     16     2     
3458   噪    0x0000566A   0x0001B040     16     16     2     
3459   造    0x00009020   0x0001B060     16     16     2     
3460   皂    0x00007682   0x0001B080     16     16     2     
3461   灶    0x00007076   0x0001B0A0     16     16     2     
3462   燥    0x000071E5   0x0001B0C0     16     16     2     
3463   责    0x00008D23   0x0001B0E0     16     16     2     
3464   择    0x000062E9   0x0001B100     16     16     2     
3465   则    0x00005219   0x0001B120     16     16     2     
3466   泽    0x00006CFD   0x0001B140     16     16     2     
3467   贼    0x00008D3C   0x0001B160     16     16     2     
3468   怎    0x0000600E   0x0001B180     16     16     2     
3469   增    0x0000589E   0x0001B1A0     16     16     2     
3470   憎    0x0000618E   0x0001B1C0     16     16     2     
3471   曾    0x000066FE   0x0001B1E0     16     16     2     
3472   赠    0x00008D60   0x0001B200     16     16     2     
3473   扎    0x0000624E   0x0001B220     16     16     2     
3474   喳    0x000055B3   0x0001B240     16     16     2     
3475   渣    0x00006E23   0x0001B260     16     16     2     
3476   札    0x0000672D   0x0001B280     16     16     2     
3477   轧    0x00008F67   0x0001B2A0     16     16     2     
3478   铡    0x000094E1   0x0001B2C0     16     16     2     
3479   闸    0x000095F8   0x0001B2E0     16     16     2     
3480   眨    0x00007728   0x0001B300     16     16     2     
3481   栅    0x00006805   0x0001B320     16     16     2     
3482   榨    0x000069A8   0x0001B340     16     16     2     
3483   咋    0x0000548B   0x0001B360     16     16     2     
3484   乍    0x00004E4D   0x0001B380     16     16     2     
3485   炸    0x000070B8   0x0001B3A0     16     16     2     
3486   诈    0x00008BC8   0x0001B3C0     16     16     2     
3487   摘    0x00006458   0x0001B3E0     16     16     2     
3488   斋    0x0000658B   0x0001B400     16     16     2     
3489   宅    0x00005B85   0x0001B420     16     16     2     
3490   窄    0x00007A84   0x0001B440     16     16     2     
3491   债    0x0000503A   0x0001B460     16     16     2     
3492   寨    0x00005BE8   0x0001B480     16     16     2     
3493   瞻    0x000077BB   0x0001B4A0     16     16     2     
3494   毡    0x00006BE1   0x0001B4C0     16     16     2     
3495   詹    0x00008A79   0x0001B4E0     16     16     2     
3496   粘    0x00007C98   0x0001B500     16     16     2     
3497   沾    0x00006CBE   0x0001B520     16     16     2     
3498   盏    0x000076CF   0x0001B540     16     16     2     
3499   斩    0x000065A9   0x0001B560     16     16     2     
3500   辗    0x00008F97   0x0001B580     16     16     2     
3501   崭    0x00005D2D   0x0001B5A0     16     16     2     
3502   展    0x00005C55   0x0001B5C0     16     16     2     
3503   蘸    0x00008638   0x0001B5E0     16     16     2     
3504   栈    0x00006808   0x0001B600     16     16     2     
3505   占    0x00005360   0x0001B620     16     16     2     
3506   战    0x00006218   0x0001B640     16     16     2     
3507   站    0x00007AD9   0x0001B660     16     16     2     
3508   湛    0x00006E5B   0x0001B680     16     16     2     
3509   绽    0x00007EFD   0x0001B6A0     16     16     2     
3510   樟    0x00006A1F   0x0001B6C0     16     16     2     
3511   章    0x00007AE0   0x0001B6E0     16     16     2     
3512   彰    0x00005F70   0x0001B700     16     16     2     
3513   漳    0x00006F33   0x0001B720     16     16     2     
3514   张    0x00005F20   0x0001B740     16     16     2     
3515   掌    0x0000638C   0x0001B760     16     16     2     
3516   涨    0x00006DA8   0x0001B780     16     16     2     
3517   杖    0x00006756   0x0001B7A0     16     16     2     
3518   丈    0x00004E08   0x0001B7C0     16     16     2     
3519   帐    0x00005E10   0x0001B7E0     16     16     2     
3520   账    0x00008D26   0x0001B800     16     16     2     
3521   仗    0x00004ED7   0x0001B820     16     16     2     
3522   胀    0x000080C0   0x0001B840     16     16     2     
3523   瘴    0x00007634   0x0001B860     16     16     2     
3524   障    0x0000969C   0x0001B880     16     16     2     
3525   招    0x000062DB   0x0001B8A0     16     16     2     
3526   昭    0x0000662D   0x0001B8C0     16     16     2     
3527   找    0x0000627E   0x0001B8E0     16     16     2     
3528   沼    0x00006CBC   0x0001B900     16     16     2     
3529   赵    0x00008D75   0x0001B920     16     16     2     
3530   照    0x00007167   0x0001B940     16     16     2     
3531   罩    0x00007F69   0x0001B960     16     16     2     
3532   兆    0x00005146   0x0001B980     16     16     2     
3533   肇    0x00008087   0x0001B9A0     16     16     2     
3534   召    0x000053EC   0x0001B9C0     16     16     2     
3535   遮    0x0000906E   0x0001B9E0     16     16     2     
3536   折    0x00006298   0x0001BA00     16     16     2     
3537   哲    0x000054F2   0x0001BA20     16     16     2     
3538   蛰    0x000086F0   0x0001BA40     16     16     2     
3539   辙    0x00008F99   0x0001BA60     16     16     2     
3540   者    0x00008005   0x0001BA80     16     16     2     
3541   锗    0x00009517   0x0001BAA0     16     16     2     
3542   蔗    0x00008517   0x0001BAC0     16     16     2     
3543   这    0x00008FD9   0x0001BAE0     16     16     2     
3544   浙    0x00006D59   0x0001BB00     16     16     2     
3545   珍    0x000073CD   0x0001BB20     16     16     2     
3546   斟    0x0000659F   0x0001BB40     16     16     2     
3547   真    0x0000771F   0x0001BB60     16     16     2     
3548   甄    0x00007504   0x0001BB80     16     16     2     
